film_id,genre,director_name,title,length,rating
7141,documentary,Patty Ballard,Land physical police imagine pass smile remember rather.,1.7,38.17914866433094
7142,romance,Michael Flores,Fine paper Mr music avoid society.,1.05,45.70539110092895
7143,romance,Robert Boyle,Form ok popular him.,1.52,40.5126960434564
7144,scifi,Elizabeth Shelton,Late result listen.,0.8600000000000001,30.94314103019418
7145,documentary,Karen Nichols,Break detail sport raise financial happy.,2.5900000000000003,42.40697051233258
7146,documentary,Brianna Ellis,Get subject teacher put east radio common.,2.56,45.128557641019015
7147,comedy,Joseph Hayes,Medical none deal dark.,1.94,33.49371199384399
7148,documentary,Christian Hall,Study evidence condition push father.,1.98,47.04714172133693
7149,documentary,Daniel Fowler,Meet all camera life ago.,1.53,48.36634624482787
7150,comedy,Amanda Evans,Kitchen sense sometimes total audience last check.,1.25,52.798408053408984
7151,scifi,James Jackson,Plan practice young prevent pressure tax.,0.74,48.93396195815139
7152,comedy,Nathan Cox,Option once factor.,3.04,47.45709768141374
7153,romance,Brooke Chandler,Letter his them paper.,2.87,53.627727953034025
7154,romance,Jamie Harris,Consumer have although.,2.23,50.90026464460536
7155,documentary,Joseph Simpson,Century participant music about turn.,0.31,73.52745665861406
7156,documentary,Barbara Boyer,Reveal today must policy coach everybody unit behavior.,0.74,51.633144910532046
7157,comedy,David Downs,Throughout television police bad budget.,0.5,49.61006826272427
7158,scifi,Jennifer Brown,Nearly military style recent condition ahead either.,0.6699999999999999,62.06234222371583
7159,documentary,Wanda Flores,Himself hundred stock administration other.,1.98,44.85259259029963
7160,scifi,Edward Soto,Affect environment forward detail success amount price risk.,2.16,66.0164808542597
7161,scifi,Kevin Ramirez,Foreign answer long per.,0.42000000000000004,60.0186524597507
7162,documentary,Joyce Harris,Congress event bill down.,2.35,44.18171734435984
7163,romance,Thomas Aguilar,Where act sport shoulder where.,2.5900000000000003,39.843615520044146
7164,documentary,Melissa Phillips,Woman science Congress agent when forget.,0.73,52.37479530539588
7165,romance,Michael Hamilton,Beat raise economy mean government nearly tonight.,1.1,46.6012756793038
7166,scifi,Carly Bailey,Science then find follow.,2.6900000000000004,53.52158725753047
7167,comedy,Gina Hernandez,Generation mission sense assume rich first soon cost.,0.9099999999999999,45.95120142578477
7168,scifi,Erik Ward,Will another when put significant place beyond.,0.8700000000000001,38.17842035286008
7169,scifi,Frank Sims,Argue during huge believe spring describe even life.,2.52,46.13392416035579
7170,scifi,Joshua Day,Might question door it every.,2.85,49.82347919195002
7171,comedy,Aaron Jackson,City scene stock night.,2.96,56.6716841160958
7172,romance,Amanda Whitney,Water maintain court require seek conference nothing.,0.8600000000000001,56.011269621840285
7173,documentary,Joseph Keller,They father decade to economic push.,1.18,47.0714322013989
7174,documentary,Ronnie Bray,Yes until play own friend.,0.8300000000000001,32.27537615110224
7175,documentary,Timothy Sullivan,Quality pick those listen whether southern.,1.96,59.3442041952065
7176,documentary,Nicole Tyler,Economy individual represent shake bring each.,3.1700000000000004,46.36854103722872
7177,comedy,Andrea Kelly,Environment when build store table beyond family.,1.17,43.909216500176754
7178,documentary,Mark Huerta,Break appear ahead.,0.7,47.58387400479513
7179,comedy,Eric Cook,Begin baby federal population part.,3.12,62.69870523389112
7180,comedy,Michael Mcclain,Service expect big.,1.56,35.24370274029088
7181,scifi,Christian Small,Take lot case than one.,1.45,58.20937010578538
7182,documentary,Stephen Patterson,Economic describe stay necessary thousand final.,0.49,46.22694750405747
7183,comedy,Clayton Gordon,Sing establish war prevent since high vote.,1.38,45.1374214419777
7184,romance,Larry Moore,Ask discuss environmental person store.,1.5,60.84212499655786
7185,romance,Sean Thomas,Discover but computer agency nation evening among happen.,0.28,59.236826945470916
7186,romance,Brandy Edwards,Word fire industry beautiful everyone data.,0.65,46.013886497042414
7187,scifi,Logan Arroyo,Over region wide federal blue share.,1.16,42.920016020195966
7188,romance,Victoria Thompson,Research century win six into system theory.,1.6199999999999999,51.67997048393605
7189,scifi,Timothy Travis,With lead book check.,2.7600000000000002,35.25463277214094
7190,scifi,Alisha Reid,Community memory level save he single follow.,0.5900000000000001,34.82394936520559
7191,romance,Karen Jackson,Director discussion material use.,0.5900000000000001,46.18273396136654
7192,romance,Erin Chapman MD,Enjoy food day hope general discussion public.,0.24000000000000002,42.366595328904225
7193,comedy,Wendy Pruitt MD,Since who everything prevent threat Mr leave.,1.3499999999999999,62.823089182301295
7194,documentary,Charles Sandoval,Five put know down involve economic determine.,2.25,51.87971665969722
7195,scifi,Chelsey Cherry,Above agree throw seven read.,0.71,27.31866992534016
7196,comedy,James Krueger,Improve treatment name close.,1.44,52.48999987278188
7197,romance,Richard Jenkins,Much teacher her lay food because tonight.,2.49,41.068290746024005
7198,documentary,Austin Calhoun,Establish billion school matter growth director.,1.78,55.95582766207028
7199,documentary,Lisa Palmer,Large board radio resource ability word situation.,2.17,34.57235184583709
7200,comedy,Mrs. Nicole Stephenson MD,Defense never interview theory star.,1.01,60.51922445696769
7201,romance,Timothy Rodriguez,Include Republican later property apply contain individual.,0.76,60.08848521280875
7202,documentary,Mrs. Dorothy Blair PhD,Ok particular particularly turn often outside.,0.2,51.14337364641746
7203,romance,Rebecca Mccullough,Role opportunity want against child medical.,2.46,37.205701723523056
7204,comedy,Mrs. Amanda Lopez,Bed get grow side.,0.8,60.62107068442138
7205,scifi,Tracy Doyle,Score that recently today support relate future.,2.9400000000000004,46.75715201849681
7206,scifi,Ann Foster,Themselves amount run air watch.,1.72,45.1061269054117
7207,scifi,Bruce Sims,Education value blood may summer.,2.46,56.312049092760084
7208,romance,Megan Clark,White suddenly face unit should as way feel.,0.8600000000000001,44.63806294640032
7209,comedy,Christina Garcia,Each coach point water five.,2.5900000000000003,49.00714066908039
7210,documentary,David Johnson,Particularly program feeling health human western evening.,2.08,64.2948919688164
7211,scifi,Timothy Mcdaniel,Him church magazine have now.,1.27,56.4782380695359
7212,scifi,Shirley Crawford,Chance business white thought outside.,2.17,51.77354627692924
7213,scifi,Tara Vasquez,Car ago structure particular suggest into.,3.0,58.203307092492125
7214,comedy,Katherine Powell,Cut one of we field parent report scientist.,1.77,50.65608204316064
7215,documentary,Kyle West,Subject happen protect late item.,1.8499999999999999,42.59989322948671
7216,scifi,Bryan Mccarty,Civil particularly professional.,0.52,53.85012134738773
7217,documentary,Chelsea Allen,Wrong production kid response model style theory.,2.5700000000000003,50.90998443069262
7218,romance,Robert Cole,Parent operation fire low say bank.,2.79,49.11039110007095
7219,comedy,Steven Salas,Truth hour performance attention various push.,0.99,62.69910966492473
7220,documentary,Richard Burns,Light impact sister mission great.,3.14,69.78641166074225
7221,romance,Paula Young,Quite bank suffer old bill attack.,0.61,59.12109471334282
7222,romance,Breanna Allison,Law year detail resource billion.,2.79,47.35370698848085
7223,documentary,Ricardo Baxter,Wife foot no age them food.,2.25,68.28407360228596
7224,comedy,Alexis Smith,Because factor able house per heart whether.,1.53,38.283055246770076
7225,comedy,Ashley Dunn,Stage language recognize us cause cost during character.,2.9200000000000004,41.68112168644119
7226,documentary,Lisa Cooper,Force economic for best.,1.77,57.33631937126083
7227,romance,Jason Oneill,Available support human three.,0.39,59.96366615644827
7228,scifi,Chad Williams,List pull relate paper author risk study.,2.89,41.9243604269156
7229,romance,Julian Hill,Know difference me boy himself.,2.3400000000000003,44.39666964649799
7230,documentary,Courtney Weeks,Because suggest bill.,2.3200000000000003,41.79705095620176
7231,comedy,Rachel Moody,Behavior into year type responsibility.,3.04,47.41343589853858
7232,scifi,Michael Jackson,Ten effect scientist rather.,2.5500000000000003,54.4055070917489
7233,comedy,Christopher Andersen,Building fight account somebody least.,0.65,55.61946806926564
7234,documentary,Justin Flores,Assume marriage main indicate age they same.,0.8200000000000001,58.82059275937821
7235,scifi,Nicholas Moore,Together lot white party.,2.0500000000000003,70.33654852099647
7236,scifi,Brad Williams,Catch say thought age add law stand.,2.96,38.56688414339416
7237,comedy,Crystal Montgomery,Heart we win we age out room.,1.3599999999999999,55.80361624070487
7238,comedy,Sheila Carter,Participant network section officer director science.,1.14,61.19752751753864
7239,romance,James Li,Success state people art cost for.,0.5,43.96726489365298
7240,romance,Stephanie Rodriguez,Happy look security.,0.46,50.957726085650165
7241,scifi,Craig Deleon,Feel stay appear form kitchen reason.,1.96,48.70048467512318
7242,documentary,Melissa Hunt,Floor total Mr until store interest Republican will.,1.42,42.25545947368555
7243,documentary,Angela Kim,Usually same agreement where game worker among.,1.95,54.64795408460995
7244,scifi,Bryce Williams,Happen charge sing stand will clear their.,0.8500000000000001,32.28801151342314
7245,romance,Hannah Neal,Community least we now people though.,1.38,71.2266991560392
7246,comedy,Angela Leonard,Until campaign appear this note cell detail.,3.04,32.20214860514332
7247,documentary,Garrett Johnson,Through section keep general to put.,2.3800000000000003,47.48806111997897
7248,documentary,Victoria Vang,Firm stage front born.,2.91,51.94462834883477
7249,scifi,Daniel Smith,Teach inside live born buy challenge question responsibility.,1.06,46.80199173781414
7250,romance,Cynthia Ewing,Control high before garden exist thing brother.,2.12,33.604430941329554
7251,comedy,Melissa Reid,Ability him quite door.,0.45,55.115000379513084
7252,comedy,Ashley Allen,Know personal property call prepare everything case.,2.3600000000000003,56.83517468066032
7253,comedy,Kenneth Le,Understand theory report you.,2.47,58.20369772940883
7254,documentary,Rhonda Spencer,Will quickly million again husband.,1.55,43.15421687663125
7255,scifi,Christina Leonard,Half color choice black plan shake.,2.33,33.74338495728618
7256,documentary,Julia Potter,Amount price sit big.,3.1900000000000004,57.897432034224686
7257,romance,Heather Ross,Tend effort young manage.,0.21000000000000002,51.656124179148065
7258,romance,Sandra Hayden,Deal opportunity weight time fact.,2.5300000000000002,57.749391564803965
7259,comedy,Sonia Miller,Right simply maybe light contain.,0.81,48.24080938975409
7260,comedy,Mark Ramsey,Response economy imagine.,1.45,65.97371616019748
7261,romance,Lydia Cobb,Southern adult pick major order former environment west.,2.0100000000000002,62.52822517850879
7262,comedy,Gwendolyn Hernandez,Itself management official law sea guess financial.,0.72,62.75903665978863
7263,scifi,Kevin Lopez,Point next dark several from reduce.,1.82,53.2192287687361
7264,comedy,Amy Thompson,Week talk within we.,0.35,35.74795280691178
7265,romance,Shawn Fuller,Quickly least low order form.,0.22,67.97700649178587
7266,romance,Gabriella Camacho,Direction reach by rise listen hand student.,0.9099999999999999,45.61088092468182
7267,scifi,Robert Diaz,Modern south before they.,0.99,67.09214000975173
7268,romance,Kevin Lee,Tonight mother modern they else police.,1.77,55.95916033706072
7269,scifi,Mr. Michael Greene MD,Myself understand wall suddenly project site color star.,0.42000000000000004,42.67530066387533
7270,documentary,Joel Schwartz,Minute television little church particularly couple important.,0.71,41.57904206628036
7271,comedy,Anita Perry,Task believe prepare political by.,2.3800000000000003,56.71649313757016
7272,comedy,Megan Brooks,Imagine simple finally including write increase.,1.47,59.185659579969254
7273,scifi,Alicia Martinez,Will not from get arm rule instead eat.,1.38,40.437414231798456
7274,scifi,Patrick Rosales,Hundred above identify can financial stay.,2.47,50.11000244311786
7275,comedy,Linda Koch,Develop central financial game impact no friend high.,0.5800000000000001,40.234103585219714
7276,scifi,David Black,Key total especially interesting.,0.62,47.84789446684726
7277,scifi,Kim Johnson,Point author economy worker.,0.24000000000000002,56.59128737576397
7278,scifi,William Little,Throughout coach care memory indicate.,0.74,47.97619999592318
7279,scifi,Michael Perez,Support world traditional term give within.,1.8399999999999999,55.32390110621803
7280,scifi,Lisa Roberson,Develop nation do.,0.69,64.62710452502688
7281,romance,John Turner,Make dinner candidate away song parent difficult.,1.51,43.42198689355731
7282,documentary,Natalie Holmes,When various card agency view sure.,1.8399999999999999,38.609327228844165
7283,comedy,Samantha Sherman,Great protect memory.,1.93,56.90945429070736
7284,comedy,Casey Graves,Suggest write describe tell control war news.,1.49,53.129404782407605
7285,comedy,Joshua Brown,Way which develop once capital.,1.78,49.94208908796318
7286,comedy,Ricardo Miller,Society so often cover collection.,0.47000000000000003,51.28551175551455
7287,documentary,Jeffery Phillips,Carry note source risk.,2.17,59.48626897724213
7288,comedy,Michelle Welch,True it environment lose chance task forward.,1.1300000000000001,37.6422136439426
7289,romance,George Gonzalez,Term art direction born.,0.28,49.68264666674037
7290,romance,Cynthia Dennis,Wear seven build think spend near.,0.73,57.02151018535751
7291,comedy,David Thomas,First everything language information.,0.6699999999999999,50.135303017505564
7292,documentary,Jessica Cummings,Than product phone past how mission.,2.8600000000000003,47.11479554192621
7293,scifi,David Walker,Less parent draw provide amount.,0.95,65.51395267076659
7294,scifi,David Cook MD,Worry imagine growth shoulder.,0.25,64.4253700974236
7295,documentary,Natalie Ramirez,Difference talk stuff question approach.,2.27,63.702287884090254
7296,romance,Kimberly Johnson,Enough expert end name sound indeed himself.,1.25,52.29168784675223
7297,scifi,Misty Horton,Free far learn.,3.18,38.83678292768609
7298,documentary,Michael Cruz,More relationship instead at.,0.39,67.4080780533744
7299,romance,Andrew Williams,Reflect opportunity interview.,1.55,48.83134913099133
7300,scifi,Angela Martin,Cost out only.,3.0500000000000003,26.857384549337787
7301,documentary,Bradley Wells,Perform far energy to present evidence you.,2.47,56.32501209399341
7302,documentary,Charles Estes,We somebody speech total long film area.,3.0900000000000003,62.71725249037916
7303,documentary,Jacob Patterson,Form difference start hundred hold assume.,2.39,43.067796156966956
7304,comedy,Katelyn Durham,Staff Congress pretty when dream.,0.43000000000000005,63.777370657580235
7305,romance,Jennifer Hernandez,Him another enter.,0.31,34.92667251174331
7306,scifi,Clifford Walker,Easy course opportunity agency call area huge.,1.68,48.479360675377904
7307,comedy,Chelsea Fitzgerald,Story special wife north arm billion expect.,0.47000000000000003,30.997337708432134
7308,scifi,Daniel Ross,Somebody want really manage wall discuss.,0.52,62.99894869334099
7309,comedy,Nancy Evans,Exactly week really type student culture quite police.,1.9,33.087510331785865
7310,comedy,Maria Sanchez,Ago dream would social exist.,0.5800000000000001,51.84119817727962
7311,documentary,Richard Shepherd,Team cold within write.,2.43,63.97716595376184
7312,comedy,Thomas Esparza,Nor thousand song chance.,1.6199999999999999,53.32609228549344
7313,comedy,Adam Gonzalez,Official player success mother.,0.72,81.56509684506558
7314,documentary,Elizabeth Armstrong,Someone evening focus reduce mission.,0.99,55.55548304788233
7315,romance,Jennifer Shaw,Focus sure during finally win who.,2.16,52.881657817465225
7316,documentary,Elizabeth Lee,Long peace current laugh wide reach.,1.57,42.834292631071314
7317,comedy,Timothy Nguyen,Respond another loss action benefit continue Republican finish.,0.27,43.98454348185189
7318,documentary,Bailey Baird,Describe receive defense subject.,0.8999999999999999,54.20340127096234
7319,scifi,John Thompson,Would goal animal power capital.,0.48000000000000004,36.597339181830435
7320,comedy,Kevin Marquez,Hundred important without oil situation amount medical they.,0.33,59.016114521713405
7321,documentary,Stephanie Mcbride,War painting include level break leg bill.,3.16,52.887670236439945
7322,romance,Amanda Barrera,Significant whether product reality hot painting eight picture.,2.35,56.62006165572482
7323,documentary,Edward Vargas,Several especially line like.,1.12,35.72072432299777
7324,comedy,Michael Newman,Put your degree send during increase.,1.3499999999999999,49.688055454737714
7325,romance,Chad Parrish,Director method ability too college film.,2.6100000000000003,52.41783657235069
7326,scifi,Kevin Walsh,West myself economy.,1.53,52.934751741803716
7327,documentary,Steven Lindsey,Factor area car near so agent.,2.23,64.17242130564993
7328,comedy,Natasha Joyce,Close gun teach.,2.74,48.95197729488263
7329,documentary,Jeffrey Miller,Herself blood program head spring.,2.11,56.91892078835133
7330,documentary,Victoria Fitzpatrick,Old specific rate rule conference Mr.,2.2600000000000002,35.32674960838507
7331,documentary,Melissa George,Act by focus whom season enjoy.,2.6100000000000003,51.11059043556223
7332,scifi,Timothy Sharp,Involve when training cut.,2.0300000000000002,44.042571995860904
7333,romance,William Vazquez,Get strong special opportunity western adult remain.,2.45,46.47139041644267
7334,scifi,Misty Brown,Detail stand build shake.,1.64,68.53893603255597
7335,comedy,Paul Walton,Energy two air choice compare minute.,2.5,44.01593601343745
7336,documentary,Marc English,Forget image should job.,0.28,47.30547002103293
7337,scifi,Debra Taylor,Point statement address owner would.,2.06,49.24518691722663
7338,comedy,Lisa Santiago,He animal travel peace.,0.44,43.87315088870217
7339,documentary,Melvin Freeman,Republican suddenly smile fine.,1.99,42.65851124508062
7340,romance,Mark Cole,Radio forward animal they.,1.12,42.65295570543299
7341,romance,Joseph English,National loss wonder home instead support hotel.,1.82,57.40472711160333
7342,documentary,Jacob Reyes,Continue seat owner front responsibility type.,1.5899999999999999,32.40611887233068
7343,documentary,Colleen Jackson,Add most lose.,0.96,49.65641867052437
7344,scifi,James Foley PhD,Bring hour capital hold.,1.39,38.12524369901902
7345,scifi,Ashley Harding,Lot federal office guy maybe.,0.8999999999999999,51.82819136236511
7346,comedy,Evan Adams,Class light scientist piece.,2.0100000000000002,56.61830649732427
7347,romance,Mary Mack,Management lay billion show cost another what.,2.21,63.48332060635911
7348,romance,Jocelyn Jackson,Term notice result particularly think key determine.,2.5100000000000002,47.753157407845926
7349,documentary,Calvin Jackson,Research about after travel box make.,0.62,43.446192095970815
7350,comedy,James Andrews,Start baby recognize.,1.6199999999999999,43.2487169015094
7351,documentary,Susan Cole,Relationship body store.,0.4,49.89285947001964
7352,documentary,Mr. Brandon Richardson,Nor law television enter executive.,0.76,32.0297112063479
7353,scifi,Christine Nicholson,Budget there door after watch.,0.73,56.68366514366546
7354,scifi,April Schwartz,Six foreign movie view guy off fill.,0.48000000000000004,59.57335653687729
7355,comedy,Dennis Smith,Center rich crime their sense camera.,2.83,43.8882144196883
7356,scifi,Mallory Davis,Dinner else central activity environment policy.,2.7600000000000002,57.55856267529279
7357,comedy,Laura Neal,Law however huge debate artist.,1.67,51.48422484046219
7358,comedy,Jared Nelson,Rest book oil rock.,0.98,57.859109574199614
7359,documentary,Ryan Bell,Write dog stage follow different sister.,3.1300000000000003,35.197669296408264
7360,documentary,Kimberly Barton,Trial situation if soldier line professor receive.,1.8499999999999999,60.281313702552325
7361,romance,Robin David,Tree serious each surface their.,2.25,58.487223219908
7362,documentary,Paige Duncan,According clear successful music media own.,1.23,44.662476052913874
7363,romance,Michael Gonzalez DDS,Girl cost people form nation threat.,2.5900000000000003,67.70503660377508
7364,scifi,Brandon Hill,Scene continue officer not.,3.1900000000000004,44.64285613231758
7365,comedy,Ann Townsend,Support leg sense case.,2.23,60.757940111162085
7366,romance,Nancy Jones,Capital push finish candidate toward most concern nice.,1.24,78.64730829125669
7367,scifi,Brent Bolton,Player partner parent mouth popular.,1.24,48.66721782698369
7368,comedy,Robert Price,Sell clear see fire next stage he.,1.69,53.448957428181316
7369,comedy,Richard Reid,Friend keep arm along will tend arrive.,0.9199999999999999,55.93312125497821
7370,documentary,Nancy Mcknight,Serious guy turn end.,3.12,51.65552565332174
7371,comedy,Jared Schwartz,Thing general study risk.,0.44,45.691188030926064
7372,scifi,Andrew Diaz,Magazine because ask collection crime little.,0.7,51.755683097734654
7373,romance,Juan Franklin,Different method hundred tree.,2.43,62.549280615282576
7374,scifi,Drew Freeman,Number alone pass TV edge actually.,1.3299999999999998,53.476112698919046
7375,romance,Erica Montgomery,Part short open develop group second.,2.22,45.48014618808961
7376,documentary,Matthew Barker,Campaign run rate start play.,1.88,12.823169756277963
7377,documentary,Misty Sullivan,Ok else customer billion.,1.43,58.1230985714645
7378,scifi,John Anderson,Range second serve take huge.,0.6699999999999999,65.41880088615324
7379,romance,Melissa Higgins,Reality sign ground challenge everything fly.,2.77,42.84335933188983
7380,documentary,Carmen Schultz,Pay such skin live blood.,0.73,46.64617306357943
7381,comedy,Haley Stewart,Once cause break face free hold heavy.,0.39,46.74064207287897
7382,scifi,Monica Fox,Defense certainly describe offer partner each family.,3.02,29.790550659930645
7383,scifi,Lee Hernandez,Reality write evidence country.,3.08,52.32645549923587
7384,romance,Levi Fuller,Take rate meet usually may bank.,1.68,43.24441248140608
7385,romance,Mary Townsend,Both stand stand six cell because charge early.,0.52,52.64712118571828
7386,romance,Calvin Johnson,Box late school analysis mean.,0.5700000000000001,57.227391432868515
7387,romance,Mr. Carl Duarte,Goal say because cost.,2.1,45.214087088299316
7388,scifi,Justin Chase,Reduce so today wrong.,2.8000000000000003,54.30061953255062
7389,scifi,Rebecca Holland,Statement interesting experience else describe tonight prove.,0.35,40.06720967408465
7390,romance,Erin Thompson,Effort factor suddenly often ask situation.,0.95,40.516402164251275
7391,scifi,Carla Bates,Top local evening treatment course must.,0.74,57.481712516959604
7392,documentary,Terri Jones,Specific trouble history age wide total get.,1.02,56.28181407740274
7393,documentary,Heather Simmons,Tend religious all red.,1.8399999999999999,52.18196670322086
7394,comedy,Nancy Hughes,Director report kind.,0.9099999999999999,54.36272904244433
7395,scifi,Tracey Gonzalez,Cause other century money paper could.,2.5300000000000002,63.330579037539316
7396,scifi,Alicia Baker,Pattern process hospital material brother full defense.,2.6,57.81035038982672
7397,scifi,David Green,Trade student full open Democrat evening recent commercial.,0.77,34.402610777246174
7398,documentary,Kelly Jennings,Exist address find material.,2.45,64.32078296276148
7399,scifi,Michael Greer,Family gun suddenly no method.,1.3499999999999999,45.84425381843701
7400,comedy,Michael Thomas,Son six take finish several.,1.68,55.713426751088896
7401,scifi,Megan Clark,Long more investment ground and religious wait.,1.43,50.60640712059324
7402,comedy,Lisa Martin,Customer spring meeting economy source so where person.,2.96,46.2312918630003
7403,scifi,Jessica Romero,Toward office decide answer national oil peace.,2.58,47.93347077378103
7404,comedy,Jeffrey Reid,Along onto culture make idea firm.,3.04,40.67592476089983
7405,scifi,Carrie Wilson,Agreement local second mean class there girl series.,0.33,28.821634206914936
7406,documentary,Matthew Russell,Man team daughter thing seek majority.,2.6300000000000003,55.305028296054125
7407,documentary,Tyler Hughes,Threat rock miss fund investment.,1.23,50.050562242864686
7408,scifi,Adam Bell,Seat least time will sing would.,1.48,47.506553159726764
7409,romance,Melissa Nguyen,Film responsibility create recent despite only play.,1.52,29.23965827526591
7410,scifi,Anthony Ramirez,Stage smile carry main public.,3.0900000000000003,63.84873462287468
7411,documentary,David Sullivan,Significant economic avoid course effort.,1.16,49.08963650529856
7412,comedy,Dawn Young,Cultural run series call name help food.,1.3599999999999999,50.30650502209649
7413,scifi,Jamie Stone,Rise almost effect opportunity.,3.18,60.09941846114178
7414,romance,Katherine Stone,Sport whom be my sit require community.,1.21,54.04031216385535
7415,romance,Ashley Mcdonald,Work possible impact forward.,2.06,51.52966395249452
7416,documentary,Jamie White,Event walk choose least attention program determine against.,2.3200000000000003,55.78695777691338
7417,documentary,Dylan Hughes,Scene wonder change one note allow good.,1.78,43.30576918021263
7418,scifi,Tiffany Owen,Third teacher kind mother form party.,0.48000000000000004,59.65022612210164
7419,scifi,Brandon Jones,Politics town explain training gas.,1.3599999999999999,36.21222307480016
7420,comedy,Gary Morrison,These trouble should spend total order third.,1.8699999999999999,59.97992025066806
7421,comedy,Diane Thornton,Hotel west quickly wall poor scene.,1.95,32.75554244939612
7422,romance,Lisa Rodriguez,Expect employee by deep citizen smile spend.,2.74,52.13104597411797
7423,scifi,Lindsey Jones,Task man plant left personal them find.,0.5900000000000001,48.77614116838576
7424,romance,Luke Smith,Paper stay should set situation available.,2.8400000000000003,37.020398765558284
7425,romance,Linda Chavez,Key turn hour fly.,0.8800000000000001,43.50163446020006
7426,comedy,James Ramirez,Last movement too start tend rise expert.,2.09,40.535993381945374
7427,scifi,Ashley Patel,Enough PM position.,0.38,47.53042991098895
7428,documentary,David Price,Bit simple cultural public.,2.5300000000000002,43.23987008568232
7429,comedy,Christina Rodriguez,Like ten suddenly effort one talk.,2.6100000000000003,15.199401191582695
7430,romance,Kenneth Johnson,Claim total set.,1.5899999999999999,56.529011615188786
7431,documentary,Kara Wade,Tend meet picture inside billion tend.,2.74,52.72486295790041
7432,scifi,Crystal Crawford,Compare letter half compare.,1.47,38.660334720523366
7433,scifi,Jessica Harding,Which purpose involve music.,2.3000000000000003,55.10211732208997
7434,documentary,Hailey Gibson,Writer left question say wind follow.,3.12,55.931780812139024
7435,comedy,David Simmons,Fund five try fly eight relationship model which.,1.99,57.07774367552126
7436,comedy,Terri Richards,Forward base still fill news central.,1.14,59.561502581736434
7437,comedy,William Benitez,On believe purpose sure outside certain.,2.8000000000000003,53.62271871646144
7438,scifi,Paige Duarte,Compare each value near know statement approach.,2.6100000000000003,62.487995032559745
7439,documentary,Mr. Marvin White,Along pretty game from Mrs goal.,0.63,52.95244763596955
7440,romance,Maria Vasquez,Friend him deep condition.,1.3599999999999999,43.20546673461163
7441,scifi,Katrina Gross,Alone miss red direction color brother.,1.5899999999999999,46.22759587070635
7442,documentary,Jennifer Parrish,Break represent significant at seat without.,0.28,33.98024136143721
7443,comedy,Tanya Kirby,Responsibility support cell field.,1.95,37.84475442561258
7444,documentary,Diane Moore,Own somebody seven.,2.41,67.97875236729264
7445,romance,Raymond Anderson,Born however tend sing paper too.,2.1,53.455333541870466
7446,comedy,Barbara Wright,Brother this four who.,0.53,60.90822267911265
7447,romance,Austin Perry,Newspaper southern visit drug lose.,1.12,35.405206978033355
7448,documentary,Heather Peterson,Ago just involve any.,1.5799999999999998,47.15330897245173
7449,scifi,Francisco Gallegos,Environment degree more manage always.,0.49,64.29633276132427
7450,romance,Melanie Jones MD,Into tend visit civil executive later popular.,0.42000000000000004,54.69809414177446
7451,romance,Douglas Barrett,Language admit begin according.,2.6300000000000003,54.03480291728854
7452,documentary,Zachary Miller,Laugh why instead quickly community idea top.,2.19,43.775622916211915
7453,comedy,Natalie Fisher,Response interview nothing interview theory itself day product.,1.8,62.192304033932786
7454,comedy,Keith Dixon,Choose in difficult rest.,0.98,39.31153143329791
7455,romance,Nicole Meyer,Investment help here such.,2.2,61.34896672291989
7456,romance,Laura Kane,Building wall party machine choose rate.,2.4000000000000004,38.87157696780575
7457,scifi,Dylan Valentine,Rest while dog memory kid.,0.5700000000000001,36.62328683900634
7458,scifi,Lindsay Barnes,Add field watch reach himself.,2.7600000000000002,42.65262054399862
7459,scifi,Monique Mills,Treat onto stage month economy center house.,2.54,42.783078796075344
7460,romance,William Brown,May care forward pattern paper shake into.,2.0,36.39749436622827
7461,scifi,Joseph Welch,And someone able.,2.33,57.09172445528552
7462,scifi,Anthony Rojas,Church treatment federal sign change result home.,1.88,55.77657020466144
7463,romance,Mary George,Charge space production.,1.21,60.85136517960508
7464,scifi,Erika Reilly,Have executive inside friend since light.,0.61,51.15001281658885
7465,scifi,Jessica Bonilla,Nor writer fire key.,2.68,60.03159160167815
7466,comedy,Jason Ferguson,Me scientist cell debate indicate until wall.,2.5300000000000002,37.616930502469515
7467,romance,Jesse Vasquez,Quality player because necessary water still together.,0.25,49.197502080588016
7468,scifi,Kylie Day,Rich contain live there go hospital father.,3.14,50.070938043417605
7469,romance,Anthony Jenkins,Toward quality window imagine specific toward establish.,1.64,52.449192067479466
7470,documentary,Kristina Larson,Film beat environmental baby.,2.19,42.00796727502118
7471,romance,Molly Medina,Drive century act mention.,2.02,57.871188263461995
7472,romance,Jamie Mcfarland,Base pressure listen reach.,2.8400000000000003,49.76700617224107
7473,documentary,Beverly Ruiz,Spring despite trouble herself yourself yeah.,0.47000000000000003,43.90787880180216
7474,romance,Amanda Adams,He several physical computer like.,0.44,43.982999733608295
7475,comedy,Caleb Christensen,Quality wish result state draw bed.,1.88,52.416189470678006
7476,documentary,Peggy Haynes,Join near move pressure parent.,2.41,45.9416309854847
7477,comedy,Patricia Dunn,Including campaign finish movement middle.,2.98,38.362391049805325
7478,scifi,Susan Jones,Energy wall with all run anything especially.,2.93,56.9333400205294
7479,comedy,Kimberly Bailey,Measure forget season discover ten suggest.,3.1700000000000004,72.06032545896592
7480,romance,Susan Salazar MD,Decide within want north manager main bed reflect.,1.06,51.15320002738274
7481,comedy,Stacey Fisher,Upon pretty tax usually which ball window close.,2.2600000000000002,54.96087762735473
