film_id=1, genre='comedy', director_name='David Dixon', title='Candidate mean cover start environment interview those.', length=1.16, rating=61.00184253535795
film_id=7254, genre='documentary', director_name='Rhonda Spencer', title='Will quickly million again husband.', length=1.55, rating=43.15421687663125
film_id=7255, genre='scifi', director_name='Christina Leonard', title='Half color choice black plan shake.', length=2.33, rating=33.74338495728618
film_id=7256, genre='documentary', director_name='Julia Potter', title='Amount price sit big.', length=3.1900000000000004, rating=57.897432034224686
film_id=7257, genre='romance', director_name='Heather Ross', title='Tend effort young manage.', length=0.21000000000000002, rating=51.656124179148065
film_id=7258, genre='romance', director_name='Sandra Hayden', title='Deal opportunity weight time fact.', length=2.5300000000000002, rating=57.749391564803965
film_id=7259, genre='comedy', director_name='Sonia Miller', title='Right simply maybe light contain.', length=0.81, rating=48.24080938975409
film_id=7260, genre='comedy', director_name='Mark Ramsey', title='Response economy imagine.', length=1.45, rating=65.97371616019748
film_id=7261, genre='romance', director_name='Lydia Cobb', title='Southern adult pick major order former environment west.', length=2.0100000000000002, rating=62.52822517850879
film_id=7262, genre='comedy', director_name='Gwendolyn Hernandez', title='Itself management official law sea guess financial.', length=0.72, rating=62.75903665978863
film_id=7263, genre='scifi', director_name='Kevin Lopez', title='Point next dark several from reduce.', length=1.82, rating=53.2192287687361
film_id=7264, genre='comedy', director_name='Amy Thompson', title='Week talk within we.', length=0.35, rating=35.74795280691178
film_id=7265, genre='romance', director_name='Shawn Fuller', title='Quickly least low order form.', length=0.22, rating=67.97700649178587
film_id=7266, genre='romance', director_name='Gabriella Camacho', title='Direction reach by rise listen hand student.', length=0.9099999999999999, rating=45.61088092468182
film_id=7267, genre='scifi', director_name='Robert Diaz', title='Modern south before they.', length=0.99, rating=67.09214000975173
film_id=7268, genre='romance', director_name='Kevin Lee', title='Tonight mother modern they else police.', length=1.77, rating=55.95916033706072
film_id=7269, genre='scifi', director_name='Mr. Michael Greene MD', title='Myself understand wall suddenly project site color star.', length=0.42000000000000004, rating=42.67530066387533
film_id=7270, genre='documentary', director_name='Joel Schwartz', title='Minute television little church particularly couple important.', length=0.71, rating=41.57904206628036
film_id=7271, genre='comedy', director_name='Anita Perry', title='Task believe prepare political by.', length=2.3800000000000003, rating=56.71649313757016
film_id=7272, genre='comedy', director_name='Megan Brooks', title='Imagine simple finally including write increase.', length=1.47, rating=59.185659579969254
film_id=7273, genre='scifi', director_name='Alicia Martinez', title='Will not from get arm rule instead eat.', length=1.38, rating=40.437414231798456
film_id=7274, genre='scifi', director_name='Patrick Rosales', title='Hundred above identify can financial stay.', length=2.47, rating=50.11000244311786
film_id=7275, genre='comedy', director_name='Linda Koch', title='Develop central financial game impact no friend high.', length=0.5800000000000001, rating=40.234103585219714
film_id=7276, genre='scifi', director_name='David Black', title='Key total especially interesting.', length=0.62, rating=47.84789446684726
film_id=7277, genre='scifi', director_name='Kim Johnson', title='Point author economy worker.', length=0.24000000000000002, rating=56.59128737576397
film_id=7278, genre='scifi', director_name='William Little', title='Throughout coach care memory indicate.', length=0.74, rating=47.97619999592318
film_id=7279, genre='scifi', director_name='Michael Perez', title='Support world traditional term give within.', length=1.8399999999999999, rating=55.32390110621803
film_id=7280, genre='scifi', director_name='Lisa Roberson', title='Develop nation do.', length=0.69, rating=64.62710452502688
film_id=7281, genre='romance', director_name='John Turner', title='Make dinner candidate away song parent difficult.', length=1.51, rating=43.42198689355731
film_id=7282, genre='documentary', director_name='Natalie Holmes', title='When various card agency view sure.', length=1.8399999999999999, rating=38.609327228844165
film_id=7283, genre='comedy', director_name='Samantha Sherman', title='Great protect memory.', length=1.93, rating=56.90945429070736
film_id=7284, genre='comedy', director_name='Casey Graves', title='Suggest write describe tell control war news.', length=1.49, rating=53.129404782407605
film_id=7285, genre='comedy', director_name='Joshua Brown', title='Way which develop once capital.', length=1.78, rating=49.94208908796318
film_id=7286, genre='comedy', director_name='Ricardo Miller', title='Society so often cover collection.', length=0.47000000000000003, rating=51.28551175551455
film_id=7287, genre='documentary', director_name='Jeffery Phillips', title='Carry note source risk.', length=2.17, rating=59.48626897724213
film_id=7288, genre='comedy', director_name='Michelle Welch', title='True it environment lose chance task forward.', length=1.1300000000000001, rating=37.6422136439426
film_id=7289, genre='romance', director_name='George Gonzalez', title='Term art direction born.', length=0.28, rating=49.68264666674037
film_id=7290, genre='romance', director_name='Cynthia Dennis', title='Wear seven build think spend near.', length=0.73, rating=57.02151018535751
film_id=7291, genre='comedy', director_name='David Thomas', title='First everything language information.', length=0.6699999999999999, rating=50.135303017505564
film_id=7292, genre='documentary', director_name='Jessica Cummings', title='Than product phone past how mission.', length=2.8600000000000003, rating=47.11479554192621
film_id=7293, genre='scifi', director_name='David Walker', title='Less parent draw provide amount.', length=0.95, rating=65.51395267076659
film_id=7294, genre='scifi', director_name='David Cook MD', title='Worry imagine growth shoulder.', length=0.25, rating=64.4253700974236
film_id=7295, genre='documentary', director_name='Natalie Ramirez', title='Difference talk stuff question approach.', length=2.27, rating=63.702287884090254
film_id=7296, genre='romance', director_name='Kimberly Johnson', title='Enough expert end name sound indeed himself.', length=1.25, rating=52.29168784675223
film_id=7297, genre='scifi', director_name='Misty Horton', title='Free far learn.', length=3.18, rating=38.83678292768609
film_id=7298, genre='documentary', director_name='Michael Cruz', title='More relationship instead at.', length=0.39, rating=67.4080780533744
film_id=7299, genre='romance', director_name='Andrew Williams', title='Reflect opportunity interview.', length=1.55, rating=48.83134913099133
film_id=7300, genre='scifi', director_name='Angela Martin', title='Cost out only.', length=3.0500000000000003, rating=26.857384549337787
film_id=7301, genre='documentary', director_name='Bradley Wells', title='Perform far energy to present evidence you.', length=2.47, rating=56.32501209399341
film_id=7302, genre='documentary', director_name='Charles Estes', title='We somebody speech total long film area.', length=3.0900000000000003, rating=62.71725249037916
film_id=7303, genre='documentary', director_name='Jacob Patterson', title='Form difference start hundred hold assume.', length=2.39, rating=43.067796156966956
film_id=7304, genre='comedy', director_name='Katelyn Durham', title='Staff Congress pretty when dream.', length=0.43000000000000005, rating=63.777370657580235
film_id=7305, genre='romance', director_name='Jennifer Hernandez', title='Him another enter.', length=0.31, rating=34.92667251174331
film_id=7306, genre='scifi', director_name='Clifford Walker', title='Easy course opportunity agency call area huge.', length=1.68, rating=48.479360675377904
film_id=7307, genre='comedy', director_name='Chelsea Fitzgerald', title='Story special wife north arm billion expect.', length=0.47000000000000003, rating=30.997337708432134
film_id=7308, genre='scifi', director_name='Daniel Ross', title='Somebody want really manage wall discuss.', length=0.52, rating=62.99894869334099
film_id=7309, genre='comedy', director_name='Nancy Evans', title='Exactly week really type student culture quite police.', length=1.9, rating=33.087510331785865
film_id=7310, genre='comedy', director_name='Maria Sanchez', title='Ago dream would social exist.', length=0.5800000000000001, rating=51.84119817727962
film_id=7311, genre='documentary', director_name='Richard Shepherd', title='Team cold within write.', length=2.43, rating=63.97716595376184
film_id=7312, genre='comedy', director_name='Thomas Esparza', title='Nor thousand song chance.', length=1.6199999999999999, rating=53.32609228549344
film_id=7313, genre='comedy', director_name='Adam Gonzalez', title='Official player success mother.', length=0.72, rating=81.56509684506558
film_id=7314, genre='documentary', director_name='Elizabeth Armstrong', title='Someone evening focus reduce mission.', length=0.99, rating=55.55548304788233
film_id=7315, genre='romance', director_name='Jennifer Shaw', title='Focus sure during finally win who.', length=2.16, rating=52.881657817465225
film_id=7316, genre='documentary', director_name='Elizabeth Lee', title='Long peace current laugh wide reach.', length=1.57, rating=42.834292631071314
film_id=7317, genre='comedy', director_name='Timothy Nguyen', title='Respond another loss action benefit continue Republican finish.', length=0.27, rating=43.98454348185189
film_id=7318, genre='documentary', director_name='Bailey Baird', title='Describe receive defense subject.', length=0.8999999999999999, rating=54.20340127096234
film_id=7319, genre='scifi', director_name='John Thompson', title='Would goal animal power capital.', length=0.48000000000000004, rating=36.597339181830435
film_id=7320, genre='comedy', director_name='Kevin Marquez', title='Hundred important without oil situation amount medical they.', length=0.33, rating=59.016114521713405
film_id=7321, genre='documentary', director_name='Stephanie Mcbride', title='War painting include level break leg bill.', length=3.16, rating=52.887670236439945
film_id=7322, genre='romance', director_name='Amanda Barrera', title='Significant whether product reality hot painting eight picture.', length=2.35, rating=56.62006165572482
film_id=7323, genre='documentary', director_name='Edward Vargas', title='Several especially line like.', length=1.12, rating=35.72072432299777
film_id=7324, genre='comedy', director_name='Michael Newman', title='Put your degree send during increase.', length=1.3499999999999999, rating=49.688055454737714
film_id=7325, genre='romance', director_name='Chad Parrish', title='Director method ability too college film.', length=2.6100000000000003, rating=52.41783657235069
film_id=7326, genre='scifi', director_name='Kevin Walsh', title='West myself economy.', length=1.53, rating=52.934751741803716
film_id=7327, genre='documentary', director_name='Steven Lindsey', title='Factor area car near so agent.', length=2.23, rating=64.17242130564993
film_id=7328, genre='comedy', director_name='Natasha Joyce', title='Close gun teach.', length=2.74, rating=48.95197729488263
film_id=7329, genre='documentary', director_name='Jeffrey Miller', title='Herself blood program head spring.', length=2.11, rating=56.91892078835133
film_id=7330, genre='documentary', director_name='Victoria Fitzpatrick', title='Old specific rate rule conference Mr.', length=2.2600000000000002, rating=35.32674960838507
film_id=7331, genre='documentary', director_name='Melissa George', title='Act by focus whom season enjoy.', length=2.6100000000000003, rating=51.11059043556223
film_id=7332, genre='scifi', director_name='Timothy Sharp', title='Involve when training cut.', length=2.0300000000000002, rating=44.042571995860904
film_id=7333, genre='romance', director_name='William Vazquez', title='Get strong special opportunity western adult remain.', length=2.45, rating=46.47139041644267
film_id=7334, genre='scifi', director_name='Misty Brown', title='Detail stand build shake.', length=1.64, rating=68.53893603255597
film_id=7335, genre='comedy', director_name='Paul Walton', title='Energy two air choice compare minute.', length=2.5, rating=44.01593601343745
film_id=7336, genre='documentary', director_name='Marc English', title='Forget image should job.', length=0.28, rating=47.30547002103293
film_id=7337, genre='scifi', director_name='Debra Taylor', title='Point statement address owner would.', length=2.06, rating=49.24518691722663
film_id=7338, genre='comedy', director_name='Lisa Santiago', title='He animal travel peace.', length=0.44, rating=43.87315088870217
film_id=7339, genre='documentary', director_name='Melvin Freeman', title='Republican suddenly smile fine.', length=1.99, rating=42.65851124508062
film_id=7340, genre='romance', director_name='Mark Cole', title='Radio forward animal they.', length=1.12, rating=42.65295570543299
film_id=7341, genre='romance', director_name='Joseph English', title='National loss wonder home instead support hotel.', length=1.82, rating=57.40472711160333
film_id=7342, genre='documentary', director_name='Jacob Reyes', title='Continue seat owner front responsibility type.', length=1.5899999999999999, rating=32.40611887233068
film_id=7343, genre='documentary', director_name='Colleen Jackson', title='Add most lose.', length=0.96, rating=49.65641867052437
film_id=7344, genre='scifi', director_name='James Foley PhD', title='Bring hour capital hold.', length=1.39, rating=38.12524369901902
film_id=7345, genre='scifi', director_name='Ashley Harding', title='Lot federal office guy maybe.', length=0.8999999999999999, rating=51.82819136236511
film_id=7346, genre='comedy', director_name='Evan Adams', title='Class light scientist piece.', length=2.0100000000000002, rating=56.61830649732427
film_id=7347, genre='romance', director_name='Mary Mack', title='Management lay billion show cost another what.', length=2.21, rating=63.48332060635911
film_id=7348, genre='romance', director_name='Jocelyn Jackson', title='Term notice result particularly think key determine.', length=2.5100000000000002, rating=47.753157407845926
film_id=7349, genre='documentary', director_name='Calvin Jackson', title='Research about after travel box make.', length=0.62, rating=43.446192095970815
film_id=7350, genre='comedy', director_name='James Andrews', title='Start baby recognize.', length=1.6199999999999999, rating=43.2487169015094
film_id=7351, genre='documentary', director_name='Susan Cole', title='Relationship body store.', length=0.4, rating=49.89285947001964
film_id=7352, genre='documentary', director_name='Mr. Brandon Richardson', title='Nor law television enter executive.', length=0.76, rating=32.0297112063479
film_id=7353, genre='scifi', director_name='Christine Nicholson', title='Budget there door after watch.', length=0.73, rating=56.68366514366546
film_id=7354, genre='scifi', director_name='April Schwartz', title='Six foreign movie view guy off fill.', length=0.48000000000000004, rating=59.57335653687729
film_id=7355, genre='comedy', director_name='Dennis Smith', title='Center rich crime their sense camera.', length=2.83, rating=43.8882144196883
film_id=7356, genre='scifi', director_name='Mallory Davis', title='Dinner else central activity environment policy.', length=2.7600000000000002, rating=57.55856267529279
film_id=7357, genre='comedy', director_name='Laura Neal', title='Law however huge debate artist.', length=1.67, rating=51.48422484046219
film_id=7358, genre='comedy', director_name='Jared Nelson', title='Rest book oil rock.', length=0.98, rating=57.859109574199614
film_id=7359, genre='documentary', director_name='Ryan Bell', title='Write dog stage follow different sister.', length=3.1300000000000003, rating=35.197669296408264
film_id=7360, genre='documentary', director_name='Kimberly Barton', title='Trial situation if soldier line professor receive.', length=1.8499999999999999, rating=60.281313702552325
film_id=7361, genre='romance', director_name='Robin David', title='Tree serious each surface their.', length=2.25, rating=58.487223219908
film_id=7362, genre='documentary', director_name='Paige Duncan', title='According clear successful music media own.', length=1.23, rating=44.662476052913874
film_id=7363, genre='romance', director_name='Michael Gonzalez DDS', title='Girl cost people form nation threat.', length=2.5900000000000003, rating=67.70503660377508
film_id=7364, genre='scifi', director_name='Brandon Hill', title='Scene continue officer not.', length=3.1900000000000004, rating=44.64285613231758
film_id=7365, genre='comedy', director_name='Ann Townsend', title='Support leg sense case.', length=2.23, rating=60.757940111162085
film_id=7366, genre='romance', director_name='Nancy Jones', title='Capital push finish candidate toward most concern nice.', length=1.24, rating=78.64730829125669
film_id=7367, genre='scifi', director_name='Brent Bolton', title='Player partner parent mouth popular.', length=1.24, rating=48.66721782698369
film_id=7368, genre='comedy', director_name='Robert Price', title='Sell clear see fire next stage he.', length=1.69, rating=53.448957428181316
film_id=7369, genre='comedy', director_name='Richard Reid', title='Friend keep arm along will tend arrive.', length=0.9199999999999999, rating=55.93312125497821
film_id=7370, genre='documentary', director_name='Nancy Mcknight', title='Serious guy turn end.', length=3.12, rating=51.65552565332174
film_id=7371, genre='comedy', director_name='Jared Schwartz', title='Thing general study risk.', length=0.44, rating=45.691188030926064
film_id=7372, genre='scifi', director_name='Andrew Diaz', title='Magazine because ask collection crime little.', length=0.7, rating=51.755683097734654
film_id=7373, genre='romance', director_name='Juan Franklin', title='Different method hundred tree.', length=2.43, rating=62.549280615282576
film_id=7374, genre='scifi', director_name='Drew Freeman', title='Number alone pass TV edge actually.', length=1.3299999999999998, rating=53.476112698919046
film_id=7375, genre='romance', director_name='Erica Montgomery', title='Part short open develop group second.', length=2.22, rating=45.48014618808961
film_id=7376, genre='documentary', director_name='Matthew Barker', title='Campaign run rate start play.', length=1.88, rating=12.823169756277963
film_id=7377, genre='documentary', director_name='Misty Sullivan', title='Ok else customer billion.', length=1.43, rating=58.1230985714645
film_id=7378, genre='scifi', director_name='John Anderson', title='Range second serve take huge.', length=0.6699999999999999, rating=65.41880088615324
film_id=7379, genre='romance', director_name='Melissa Higgins', title='Reality sign ground challenge everything fly.', length=2.77, rating=42.84335933188983
film_id=7380, genre='documentary', director_name='Carmen Schultz', title='Pay such skin live blood.', length=0.73, rating=46.64617306357943
film_id=7381, genre='comedy', director_name='Haley Stewart', title='Once cause break face free hold heavy.', length=0.39, rating=46.74064207287897
film_id=7382, genre='scifi', director_name='Monica Fox', title='Defense certainly describe offer partner each family.', length=3.02, rating=29.790550659930645
film_id=7383, genre='scifi', director_name='Lee Hernandez', title='Reality write evidence country.', length=3.08, rating=52.32645549923587
film_id=7384, genre='romance', director_name='Levi Fuller', title='Take rate meet usually may bank.', length=1.68, rating=43.24441248140608
film_id=7385, genre='romance', director_name='Mary Townsend', title='Both stand stand six cell because charge early.', length=0.52, rating=52.64712118571828
film_id=7386, genre='romance', director_name='Calvin Johnson', title='Box late school analysis mean.', length=0.5700000000000001, rating=57.227391432868515
film_id=7387, genre='romance', director_name='Mr. Carl Duarte', title='Goal say because cost.', length=2.1, rating=45.214087088299316
film_id=7388, genre='scifi', director_name='Justin Chase', title='Reduce so today wrong.', length=2.8000000000000003, rating=54.30061953255062
film_id=7389, genre='scifi', director_name='Rebecca Holland', title='Statement interesting experience else describe tonight prove.', length=0.35, rating=40.06720967408465
film_id=7390, genre='romance', director_name='Erin Thompson', title='Effort factor suddenly often ask situation.', length=0.95, rating=40.516402164251275
film_id=7391, genre='scifi', director_name='Carla Bates', title='Top local evening treatment course must.', length=0.74, rating=57.481712516959604
film_id=7392, genre='documentary', director_name='Terri Jones', title='Specific trouble history age wide total get.', length=1.02, rating=56.28181407740274
film_id=7393, genre='documentary', director_name='Heather Simmons', title='Tend religious all red.', length=1.8399999999999999, rating=52.18196670322086
film_id=7394, genre='comedy', director_name='Nancy Hughes', title='Director report kind.', length=0.9099999999999999, rating=54.36272904244433
film_id=7395, genre='scifi', director_name='Tracey Gonzalez', title='Cause other century money paper could.', length=2.5300000000000002, rating=63.330579037539316
film_id=7396, genre='scifi', director_name='Alicia Baker', title='Pattern process hospital material brother full defense.', length=2.6, rating=57.81035038982672
film_id=7397, genre='scifi', director_name='David Green', title='Trade student full open Democrat evening recent commercial.', length=0.77, rating=34.402610777246174
film_id=7398, genre='documentary', director_name='Kelly Jennings', title='Exist address find material.', length=2.45, rating=64.32078296276148
film_id=7399, genre='scifi', director_name='Michael Greer', title='Family gun suddenly no method.', length=1.3499999999999999, rating=45.84425381843701
film_id=7400, genre='comedy', director_name='Michael Thomas', title='Son six take finish several.', length=1.68, rating=55.713426751088896
film_id=7401, genre='scifi', director_name='Megan Clark', title='Long more investment ground and religious wait.', length=1.43, rating=50.60640712059324
film_id=7402, genre='comedy', director_name='Lisa Martin', title='Customer spring meeting economy source so where person.', length=2.96, rating=46.2312918630003
film_id=7403, genre='scifi', director_name='Jessica Romero', title='Toward office decide answer national oil peace.', length=2.58, rating=47.93347077378103
film_id=7404, genre='comedy', director_name='Jeffrey Reid', title='Along onto culture make idea firm.', length=3.04, rating=40.67592476089983
film_id=7405, genre='scifi', director_name='Carrie Wilson', title='Agreement local second mean class there girl series.', length=0.33, rating=28.821634206914936
film_id=7406, genre='documentary', director_name='Matthew Russell', title='Man team daughter thing seek majority.', length=2.6300000000000003, rating=55.305028296054125
film_id=7407, genre='documentary', director_name='Tyler Hughes', title='Threat rock miss fund investment.', length=1.23, rating=50.050562242864686
film_id=7408, genre='scifi', director_name='Adam Bell', title='Seat least time will sing would.', length=1.48, rating=47.506553159726764
film_id=7409, genre='romance', director_name='Melissa Nguyen', title='Film responsibility create recent despite only play.', length=1.52, rating=29.23965827526591
film_id=7410, genre='scifi', director_name='Anthony Ramirez', title='Stage smile carry main public.', length=3.0900000000000003, rating=63.84873462287468
film_id=7411, genre='documentary', director_name='David Sullivan', title='Significant economic avoid course effort.', length=1.16, rating=49.08963650529856
film_id=7412, genre='comedy', director_name='Dawn Young', title='Cultural run series call name help food.', length=1.3599999999999999, rating=50.30650502209649
film_id=7413, genre='scifi', director_name='Jamie Stone', title='Rise almost effect opportunity.', length=3.18, rating=60.09941846114178
film_id=7414, genre='romance', director_name='Katherine Stone', title='Sport whom be my sit require community.', length=1.21, rating=54.04031216385535
film_id=7415, genre='romance', director_name='Ashley Mcdonald', title='Work possible impact forward.', length=2.06, rating=51.52966395249452
film_id=7416, genre='documentary', director_name='Jamie White', title='Event walk choose least attention program determine against.', length=2.3200000000000003, rating=55.78695777691338
film_id=7417, genre='documentary', director_name='Dylan Hughes', title='Scene wonder change one note allow good.', length=1.78, rating=43.30576918021263
film_id=7418, genre='scifi', director_name='Tiffany Owen', title='Third teacher kind mother form party.', length=0.48000000000000004, rating=59.65022612210164
film_id=7419, genre='scifi', director_name='Brandon Jones', title='Politics town explain training gas.', length=1.3599999999999999, rating=36.21222307480016
film_id=7420, genre='comedy', director_name='Gary Morrison', title='These trouble should spend total order third.', length=1.8699999999999999, rating=59.97992025066806
film_id=7421, genre='comedy', director_name='Diane Thornton', title='Hotel west quickly wall poor scene.', length=1.95, rating=32.75554244939612
film_id=7422, genre='romance', director_name='Lisa Rodriguez', title='Expect employee by deep citizen smile spend.', length=2.74, rating=52.13104597411797
film_id=7423, genre='scifi', director_name='Lindsey Jones', title='Task man plant left personal them find.', length=0.5900000000000001, rating=48.77614116838576
film_id=7424, genre='romance', director_name='Luke Smith', title='Paper stay should set situation available.', length=2.8400000000000003, rating=37.020398765558284
film_id=7425, genre='romance', director_name='Linda Chavez', title='Key turn hour fly.', length=0.8800000000000001, rating=43.50163446020006
film_id=7426, genre='comedy', director_name='James Ramirez', title='Last movement too start tend rise expert.', length=2.09, rating=40.535993381945374
film_id=7427, genre='scifi', director_name='Ashley Patel', title='Enough PM position.', length=0.38, rating=47.53042991098895
film_id=7428, genre='documentary', director_name='David Price', title='Bit simple cultural public.', length=2.5300000000000002, rating=43.23987008568232
film_id=7429, genre='comedy', director_name='Christina Rodriguez', title='Like ten suddenly effort one talk.', length=2.6100000000000003, rating=15.199401191582695
film_id=7430, genre='romance', director_name='Kenneth Johnson', title='Claim total set.', length=1.5899999999999999, rating=56.529011615188786
film_id=7431, genre='documentary', director_name='Kara Wade', title='Tend meet picture inside billion tend.', length=2.74, rating=52.72486295790041
film_id=7432, genre='scifi', director_name='Crystal Crawford', title='Compare letter half compare.', length=1.47, rating=38.660334720523366
film_id=7433, genre='scifi', director_name='Jessica Harding', title='Which purpose involve music.', length=2.3000000000000003, rating=55.10211732208997
film_id=7434, genre='documentary', director_name='Hailey Gibson', title='Writer left question say wind follow.', length=3.12, rating=55.931780812139024
film_id=7435, genre='comedy', director_name='David Simmons', title='Fund five try fly eight relationship model which.', length=1.99, rating=57.07774367552126
film_id=7436, genre='comedy', director_name='Terri Richards', title='Forward base still fill news central.', length=1.14, rating=59.561502581736434
film_id=7437, genre='comedy', director_name='William Benitez', title='On believe purpose sure outside certain.', length=2.8000000000000003, rating=53.62271871646144
film_id=7438, genre='scifi', director_name='Paige Duarte', title='Compare each value near know statement approach.', length=2.6100000000000003, rating=62.487995032559745
film_id=7439, genre='documentary', director_name='Mr. Marvin White', title='Along pretty game from Mrs goal.', length=0.63, rating=52.95244763596955
film_id=7440, genre='romance', director_name='Maria Vasquez', title='Friend him deep condition.', length=1.3599999999999999, rating=43.20546673461163
film_id=7441, genre='scifi', director_name='Katrina Gross', title='Alone miss red direction color brother.', length=1.5899999999999999, rating=46.22759587070635
film_id=7442, genre='documentary', director_name='Jennifer Parrish', title='Break represent significant at seat without.', length=0.28, rating=33.98024136143721
film_id=7443, genre='comedy', director_name='Tanya Kirby', title='Responsibility support cell field.', length=1.95, rating=37.84475442561258
film_id=7444, genre='documentary', director_name='Diane Moore', title='Own somebody seven.', length=2.41, rating=67.97875236729264
film_id=7445, genre='romance', director_name='Raymond Anderson', title='Born however tend sing paper too.', length=2.1, rating=53.455333541870466
film_id=7446, genre='comedy', director_name='Barbara Wright', title='Brother this four who.', length=0.53, rating=60.90822267911265
film_id=7447, genre='romance', director_name='Austin Perry', title='Newspaper southern visit drug lose.', length=1.12, rating=35.405206978033355
film_id=7448, genre='documentary', director_name='Heather Peterson', title='Ago just involve any.', length=1.5799999999999998, rating=47.15330897245173
film_id=7449, genre='scifi', director_name='Francisco Gallegos', title='Environment degree more manage always.', length=0.49, rating=64.29633276132427
film_id=7450, genre='romance', director_name='Melanie Jones MD', title='Into tend visit civil executive later popular.', length=0.42000000000000004, rating=54.69809414177446
film_id=7451, genre='romance', director_name='Douglas Barrett', title='Language admit begin according.', length=2.6300000000000003, rating=54.03480291728854
film_id=7452, genre='documentary', director_name='Zachary Miller', title='Laugh why instead quickly community idea top.', length=2.19, rating=43.775622916211915
film_id=7453, genre='comedy', director_name='Natalie Fisher', title='Response interview nothing interview theory itself day product.', length=1.8, rating=62.192304033932786
film_id=7454, genre='comedy', director_name='Keith Dixon', title='Choose in difficult rest.', length=0.98, rating=39.31153143329791
film_id=7455, genre='romance', director_name='Nicole Meyer', title='Investment help here such.', length=2.2, rating=61.34896672291989
film_id=7456, genre='romance', director_name='Laura Kane', title='Building wall party machine choose rate.', length=2.4000000000000004, rating=38.87157696780575
film_id=7457, genre='scifi', director_name='Dylan Valentine', title='Rest while dog memory kid.', length=0.5700000000000001, rating=36.62328683900634
film_id=7458, genre='scifi', director_name='Lindsay Barnes', title='Add field watch reach himself.', length=2.7600000000000002, rating=42.65262054399862
film_id=7459, genre='scifi', director_name='Monique Mills', title='Treat onto stage month economy center house.', length=2.54, rating=42.783078796075344
film_id=7460, genre='romance', director_name='William Brown', title='May care forward pattern paper shake into.', length=2.0, rating=36.39749436622827
film_id=7461, genre='scifi', director_name='Joseph Welch', title='And someone able.', length=2.33, rating=57.09172445528552
film_id=7462, genre='scifi', director_name='Anthony Rojas', title='Church treatment federal sign change result home.', length=1.88, rating=55.77657020466144
film_id=7463, genre='romance', director_name='Mary George', title='Charge space production.', length=1.21, rating=60.85136517960508
film_id=7464, genre='scifi', director_name='Erika Reilly', title='Have executive inside friend since light.', length=0.61, rating=51.15001281658885
film_id=7465, genre='scifi', director_name='Jessica Bonilla', title='Nor writer fire key.', length=2.68, rating=60.03159160167815
film_id=7466, genre='comedy', director_name='Jason Ferguson', title='Me scientist cell debate indicate until wall.', length=2.5300000000000002, rating=37.616930502469515
film_id=7467, genre='romance', director_name='Jesse Vasquez', title='Quality player because necessary water still together.', length=0.25, rating=49.197502080588016
film_id=7468, genre='scifi', director_name='Kylie Day', title='Rich contain live there go hospital father.', length=3.14, rating=50.070938043417605
film_id=7469, genre='romance', director_name='Anthony Jenkins', title='Toward quality window imagine specific toward establish.', length=1.64, rating=52.449192067479466
film_id=7470, genre='documentary', director_name='Kristina Larson', title='Film beat environmental baby.', length=2.19, rating=42.00796727502118
film_id=7471, genre='romance', director_name='Molly Medina', title='Drive century act mention.', length=2.02, rating=57.871188263461995
film_id=7472, genre='romance', director_name='Jamie Mcfarland', title='Base pressure listen reach.', length=2.8400000000000003, rating=49.76700617224107
film_id=7473, genre='documentary', director_name='Beverly Ruiz', title='Spring despite trouble herself yourself yeah.', length=0.47000000000000003, rating=43.90787880180216
film_id=7474, genre='romance', director_name='Amanda Adams', title='He several physical computer like.', length=0.44, rating=43.982999733608295
film_id=7475, genre='comedy', director_name='Caleb Christensen', title='Quality wish result state draw bed.', length=1.88, rating=52.416189470678006
film_id=7476, genre='documentary', director_name='Peggy Haynes', title='Join near move pressure parent.', length=2.41, rating=45.9416309854847
film_id=7477, genre='comedy', director_name='Patricia Dunn', title='Including campaign finish movement middle.', length=2.98, rating=38.362391049805325
film_id=7478, genre='scifi', director_name='Susan Jones', title='Energy wall with all run anything especially.', length=2.93, rating=56.9333400205294
film_id=7479, genre='comedy', director_name='Kimberly Bailey', title='Measure forget season discover ten suggest.', length=3.1700000000000004, rating=72.06032545896592
film_id=7480, genre='romance', director_name='Susan Salazar MD', title='Decide within want north manager main bed reflect.', length=1.06, rating=51.15320002738274
film_id=7481, genre='comedy', director_name='Stacey Fisher', title='Upon pretty tax usually which ball window close.', length=2.2600000000000002, rating=54.96087762735473
film_id=7482, genre='comedy', director_name='Amanda Hill', title='Second subject total people.', length=0.31, rating=55.242681134362265
film_id=7483, genre='romance', director_name='Michael Taylor', title='Threat sign success still.', length=0.6799999999999999, rating=44.60665186593728
film_id=7484, genre='comedy', director_name='Jennifer Garrett', title='Past power production class.', length=1.03, rating=64.32343312941481
film_id=7485, genre='scifi', director_name='Olivia Martin', title='Great fact resource democratic time interest chance idea.', length=0.6699999999999999, rating=53.28468500204244
film_id=7486, genre='romance', director_name='Julian Miller', title='Rock not play improve.', length=2.18, rating=40.35216527556843
film_id=7487, genre='scifi', director_name='Courtney Ryan', title='Stay their sister present.', length=1.18, rating=38.74855833956141
film_id=7488, genre='documentary', director_name='Brandy Lee', title='Go thought party interesting.', length=1.12, rating=59.52556731435206
film_id=7489, genre='documentary', director_name='Alan Thornton', title='True current thought experience act.', length=0.48000000000000004, rating=61.514540315275624
